chrom	start	end	exon_chr	exon_start	exon_end	exon_gene	overlap_type	n_tissues	mean_pext	sd_pext	min_pext	max_pext	median_pext	iqr_pext	n_flagged	flagged_tissues	top3_tissues_by_z	top3_z	pext_tissue	tissue_z	tissue_flagged	tissues_matched
chr13	50960148	50960171	chr13	50959473	50960171	RNASEH2B	perfect	50	0.015554600000000002	0.026521319280294994	0	0.12727	0.002955	0.017595	2	Brain_Spinalcord_cervicalc_1,Muscle_Skeletal	Muscle_Skeletal,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra	4.212,3.069,2.772	0.12727	4.212286682246728	TRUE	Muscle_Skeletal
chr14	23071124	23071147	chr14	23071124	23071617	ACIN1	perfect	50	0.0534694	0.01621767156718943	0.01306	0.11068	0.049865	0.013135	2	Cells_EBV_transformedlymphocytes,Muscle_Skeletal	Muscle_Skeletal,Cells_EBV_transformedlymphocytes,Cells_Culturedfibroblasts	3.528,3.062,2.687	0.11068	3.527670403422454	TRUE	Muscle_Skeletal
chr14	31340449	31340476	chr14	31340449	31340476	HEATR5A	perfect	50	0.006489399999999998	0.034182480081623876	0	0.23505	0	0	1	Muscle_Skeletal	Muscle_Skeletal,Heart_AtrialAppendage,Heart_LeftVentricle	6.686,1.338,0.898	0.23505	6.68648382019746	TRUE	Muscle_Skeletal
chr14	31428168	31428188	chr14	31428143	31428188	ENSG00000203546	perfect	50	0.0343462	0.03950176781835858	0	0.15385	0.00741	0.0717225	1	Muscle_Skeletal	Muscle_Skeletal,Heart_AtrialAppendage,Testis	3.025,1.731,1.338	0.15385	3.025277262261164	TRUE	Muscle_Skeletal
chr14	39267459	39267522	chr14	39265702	39267522	MIA2,MIA2-AS1	perfect	50	0.292126	0.11016013492425747	0.09195	0.64868	0.26382	0.1633025	1	Muscle_Skeletal	Muscle_Skeletal,Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes	3.237,2.237,1.835	0.64868	3.2366881199369897	TRUE	Muscle_Skeletal
chr14	76310914	76310916	chr14	76310711	76310916	ESRRB	perfect	50	0.010566800000000005	0.03039018722132095	0	0.14146	0	0	1	Muscle_Skeletal	Muscle_Skeletal,Stomach,Heart_AtrialAppendage	4.307,2.759,2.696	0.14146	4.307087647955284	TRUE	Muscle_Skeletal
chr14	88586570	88586716	chr14	88586570	88586735	ZC3H14	perfect	50	0.030726600000000003	0.05690001601843323	0	0.24651	0.005235	0.0457375	2	Heart_LeftVentricle,Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Brain_Spinalcord_cervicalc_1	3.792,3.538,2.434	0.24651	3.792325821667523	TRUE	Muscle_Skeletal
chr14	90605596	90605758	chr14	90605596	90605758	TTC7B	perfect	50	0.011688600000000006	0.046468815042664764	0	0.21535	0	0	3	Heart_AtrialAppendage,Heart_LeftVentricle,Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	4.383,3.8,3.526	0.21535	4.382754322721826	TRUE	Muscle_Skeletal
chr14	93925271	93925370	chr14	93925047	93925370	FAM181A,FAM181A-AS1	perfect	50	0.007642599999999999	0.049613171013350894	0	0.35	0	0	1	Muscle_Skeletal	Muscle_Skeletal,Testis,Adipose_Subcutaneous	6.901,0.494,-0.154	0.35	6.9005345356351375	TRUE	Muscle_Skeletal
chr14	94007010	94007061	chr14	94007010	94007552	CCDC197	perfect	50	0.021227399999999993	0.10547893815896546	0	0.6	0	0	2	Heart_LeftVentricle,Muscle_Skeletal	Heart_LeftVentricle,Muscle_Skeletal,Testis	5.487,4.119,-0.147	0.4557	4.119046016041742	TRUE	Muscle_Skeletal
chr15	40433853	40433914	chr15	40433853	40433914	IVD	perfect	50	0.004150999999999999	0.01653942725978239	0	0.11639	1.65e-4	0.0034225	1	Muscle_Skeletal	Muscle_Skeletal,Artery_Tibial,Artery_Aorta	6.786,0.848,0.467	0.11639	6.786147926229746	TRUE	Muscle_Skeletal
chr15	40435531	40435556	chr15	40435416	40435947	IVD	perfect	50	0.004150999999999999	0.01653942725978239	0	0.11639	1.65e-4	0.0034225	1	Muscle_Skeletal	Muscle_Skeletal,Artery_Tibial,Artery_Aorta	6.786,0.848,0.467	0.11639	6.786147926229746	TRUE	Muscle_Skeletal
chr15	55374154	55374250	chr15	55374154	55374250	CCPG1	perfect	50	0.0068444	0.02709858849852228	0	0.19276	0.0017850000000000001	0.0048325	1	Muscle_Skeletal	Muscle_Skeletal,Brain_CerebellarHemisphere,Brain_Cerebellum	6.861,0.221,0.221	0.19276	6.86071158319328	TRUE	Muscle_Skeletal
chr15	55915283	55915654	chr15	55915283	55917131	NEDD4	perfect	50	0.028413800000000006	0.12171265318975592	0	0.81636	0	0.0016925	1	Muscle_Skeletal	Muscle_Skeletal,Cells_Culturedfibroblasts,Brain_Nucleusaccumbens_basalganglia	6.474,1.996,0.679	0.81636	6.473823216815047	TRUE	Muscle_Skeletal
chr15	55915654	55916831	chr15	55915283	55917131	NEDD4	perfect	50	0.011371000000000003	0.0533852125535504	0	0.35182	0	0	1	Muscle_Skeletal	Muscle_Skeletal,Cells_Culturedfibroblasts,Skin_NotSunExposed_Suprapubic	6.377,2.541,0.08	0.35182	6.377215406953706	TRUE	Muscle_Skeletal
chr15	63922737	63923343	chr15	63916146	63923343	DAPK2	perfect	50	0.0274628	0.06584645726883977	0.00623	0.46336	0.014284999999999999	0.011320000000000004	1	Muscle_Skeletal	Muscle_Skeletal,Thyroid,Artery_Aorta	6.62,1.734,0.189	0.46336	6.619903607270876	TRUE	Muscle_Skeletal
chr15	70701876	70701915	chr15	70701876	70702308	UACA	perfect	50	0.045406800000000004	0.04255376668332401	0	0.24564	0.038215	0.0413975	1	Muscle_Skeletal	Muscle_Skeletal,Cells_Culturedfibroblasts,Adipose_Visceral_Omentum	4.705,1.952,1.377	0.24564	4.705416596610412	TRUE	Muscle_Skeletal
chr15	89878264	89878300	chr15	89878264	89878300	AP3S2	perfect	50	0.0363908	0.021758253966563345	0.01479	0.14659	0.03218	0.0128225	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	5.065,2.865,1.596	0.14659	5.064707865316164	TRUE	Muscle_Skeletal
chr15	98998110	98998163	chr15	98998110	98998163	PGPEP1L	perfect	50	0.0037771999999999997	0.0190559857262751	0	0.11277	0	0	2	Artery_Tibial,Muscle_Skeletal	Muscle_Skeletal,Artery_Tibial,Adipose_Subcutaneous	5.72,3.795,-0.198	0.11277	5.719609657857619	TRUE	Muscle_Skeletal
chr16	540189	540371	chr16	540104	540371	CAPN15	perfect	50	0.0669472	0.027925356558847654	0.0243	0.16393	0.062025000000000004	0.030879999999999998	1	Muscle_Skeletal	Muscle_Skeletal,Brain_FrontalCortex_BA9,Brain_Cerebellum	3.473,2.079,1.916	0.16393	3.472929693686318	TRUE	Muscle_Skeletal
chr16	16098872	16098902	chr16	16098872	16098902	ABCC1	perfect	50	0.017642599999999998	0.04153379916036912	0	0.16811	0	0.0066425	3	Brain_CerebellarHemisphere,Brain_Cerebellum,Muscle_Skeletal	Muscle_Skeletal,Brain_Cerebellum,Brain_CerebellarHemisphere	3.623,3.135,3.011	0.16811	3.6227699618573195	TRUE	Muscle_Skeletal
chr16	20789478	20789557	chr16	20789478	20789557	ERI2	perfect	50	0.0474274	0.017197095721816113	0.01953	0.108	0.044950000000000004	0.015449999999999992	2	Muscle_Skeletal,Testis	Muscle_Skeletal,Testis,WholeBlood	3.522,3.285,1.119	0.108	3.5222575357976305	TRUE	Muscle_Skeletal
chr16	20790849	20790932	chr16	20790777	20790932	ERI2	perfect	50	0.0474274	0.017197095721816113	0.01953	0.108	0.044950000000000004	0.015449999999999992	2	Muscle_Skeletal,Testis	Muscle_Skeletal,Testis,WholeBlood	3.522,3.285,1.119	0.108	3.5222575357976305	TRUE	Muscle_Skeletal
chr16	24929616	24929660	chr16	24929612	24929660	ARHGAP17	perfect	50	0.0262164	0.03271068718573893	0	0.15012	0.013575	0.0307525	3	Cells_EBV_transformedlymphocytes,Muscle_Skeletal,WholeBlood	Muscle_Skeletal,WholeBlood,Cells_EBV_transformedlymphocytes	3.788,3.238,3.102	0.15012	3.7878629481687858	TRUE	Muscle_Skeletal
chr16	28259245	28259502	chr16	28258685	28259502	ENSG00000283662,ENSG00000298931,SBK1	perfect	50	0.009924800000000001	0.028959282551153643	0	0.17134	0	0	1	Muscle_Skeletal	Muscle_Skeletal,Brain_CerebellarHemisphere,Heart_LeftVentricle	5.574,2.143,1.85	0.17134	5.573867367566042	TRUE	Muscle_Skeletal
chr16	31890206	31890211	chr16	31890206	31890250	ZNF267	perfect	50	0.037092599999999996	0.055961575914339	0	0.29577	0	0.05331	1	Muscle_Skeletal	Muscle_Skeletal,Cells_Culturedfibroblasts,Heart_LeftVentricle	4.622,2.545,1.582	0.29577	4.6224109270253635	TRUE	Muscle_Skeletal
chr16	66492961	66493133	chr16	66492961	66493529	BEAN1	perfect	50	0.12786	0.1844825247406753	0	0.85714	0.06955	0.1766975	1	Muscle_Skeletal	Muscle_Skeletal,Brain_Putamen_basalganglia,Brain_Caudate_basalganglia	3.953,2.288,2.135	0.85714	3.9531115536560413	TRUE	Muscle_Skeletal
chr16	68575790	68575873	chr16	68575790	68576072	ZFP90	perfect	50	0.07265239999999999	0.09745233205364498	0	0.53381	0.044020000000000004	0.05197499999999999	2	Heart_LeftVentricle,Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	4.732,3.248,2.182	0.53381	4.732135088836507	TRUE	Muscle_Skeletal
chr16	85169524	85171807	chr16	85169524	85171807	GSE1	perfect	50	0.0410742	0.03273855139290867	0	0.16326	0.03238	0.036865	2	Cells_Culturedfibroblasts,Muscle_Skeletal	Cells_Culturedfibroblasts,Muscle_Skeletal,Esophagus_Muscularis	3.732,3.586,1.413	0.15849	3.5864690099096084	TRUE	Muscle_Skeletal
chr16	85357462	85357643	chr16	85357462	85357643	GSE1	perfect	50	0.0410742	0.03273855139290867	0	0.16326	0.03238	0.036865	2	Cells_Culturedfibroblasts,Muscle_Skeletal	Cells_Culturedfibroblasts,Muscle_Skeletal,Esophagus_Muscularis	3.732,3.586,1.413	0.15849	3.5864690099096084	TRUE	Muscle_Skeletal
chr16	87358410	87358497	chr16	87358410	87358497	FBXO31	perfect	50	0.048586199999999996	0.04531948753650496	0	0.22709	0.040435	0.040870000000000004	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Artery_Tibial	3.939,2.22,1.761	0.22709	3.9387868156323425	TRUE	Muscle_Skeletal
chr17	1348003	1348008	chr17	1347961	1348008	YWHAE	perfect	50	0.0105858	0.050133291439635505	0	0.33664	0	0.00119	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	6.504,1.981,0.93	0.33664	6.50374612631599	TRUE	Muscle_Skeletal
chr17	29079733	29081000	chr17	29079726	29081000	MYO18A	perfect	50	0.08960420000000001	0.09936367781918654	0.01192	0.44109	0.054	0.053292499999999986	3	Heart_AtrialAppendage,Heart_LeftVentricle,Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	3.537,3.438,3.326	0.44109	3.537367051163339	TRUE	Muscle_Skeletal
chr17	29124652	29124688	chr17	29124652	29124688	MYO18A	perfect	50	0.024418199999999998	0.026669807027760048	0.00152	0.11977	0.014499999999999999	0.025527499999999998	1	Muscle_Skeletal	Muscle_Skeletal,Artery_Tibial,Artery_Aorta	3.575,2.487,2.405	0.11977	3.5752714633724305	TRUE	Muscle_Skeletal
chr17	39185949	39186104	chr17	39185949	39186104	CACNB1	perfect	50	0.0867242	0.1465661464669221	0	0.79471	0.03938	0.04852250000000001	2	Heart_LeftVentricle,Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	4.83,3.124,2.74	0.79471	4.830486555500607	TRUE	Muscle_Skeletal
chr17	43526495	43526595	chr17	43526386	43526803	DHX8	perfect	50	0.0433534	0.03117030216702548	0.00155	0.15491	0.03684	0.037582500000000005	1	Muscle_Skeletal	Muscle_Skeletal,Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes	3.579,2.647,2.092	0.15491	3.5789386770210325	TRUE	Muscle_Skeletal
chr17	45142582	45142607	chr17	45142582	45142959	ACBD4	perfect	50	0.0772706	0.018125371935381582	0.05398	0.16294	0.07443	0.014715000000000006	1	Muscle_Skeletal	Muscle_Skeletal,Cells_EBV_transformedlymphocytes,Heart_LeftVentricle	4.726,2.702,2.115	0.16294	4.726490595912644	TRUE	Muscle_Skeletal
chr17	46528851	46528859	chr17	46527250	46528859	ARL17A	perfect	50	0.0647992	0.030967814815530327	0	0.19018	0.058495	0.031827499999999995	1	Muscle_Skeletal	Muscle_Skeletal,Artery_Tibial,Ovary	4.049,2.05,1.785	0.19018	4.048745471608854	TRUE	Muscle_Skeletal
chr17	50999475	50999487	chr17	50999475	50999487	SPAG9	perfect	50	0.003995400000000001	0.02774257637124364	0	0.19621	0	0	1	Muscle_Skeletal	Muscle_Skeletal,Heart_AtrialAppendage,Adipose_Subcutaneous	6.929,-0.016,-0.144	0.19621	6.9285057533170775	TRUE	Muscle_Skeletal
chr17	55043611	55043626	chr17	55043611	55044776	STXBP4	perfect	50	0.1186754	0.05398233494923528	0	0.2973	0.108555	0.05418499999999998	1	Muscle_Skeletal	Muscle_Skeletal,Cells_EBV_transformedlymphocytes,Heart_AtrialAppendage	3.309,2.263,2.132	0.2973	3.308945420163424	TRUE	Muscle_Skeletal
chr18	8828907	8828943	chr18	8828907	8828964	MTCL1	perfect	50	0.2105378	0.07418295712435764	0	0.46835	0.21453	0.06806750000000003	1	Muscle_Skeletal	Muscle_Skeletal,Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes	3.475,1.96,1.655	0.46835	3.4753562003171816	TRUE	Muscle_Skeletal
chr18	50267590	50267663	chr18	50266745	50267663	MBD1	perfect	50	0.0555578	0.03196713307605236	0.01764	0.15225	0.039465	0.04559250000000001	1	Muscle_Skeletal	Muscle_Skeletal,Brain_CerebellarHemisphere,Brain_Amygdala	3.025,1.972,1.735	0.15225	3.024737932236887	TRUE	Muscle_Skeletal
chr18	56604435	56604478	chr18	56604435	56604478	TXNL1	perfect	50	0.008207000000000004	0.03371431345337843	0	0.17416	0	0	2	Heart_LeftVentricle,Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	4.922,3.867,2.652	0.17416	4.922330695818167	TRUE	Muscle_Skeletal
chr18	56605181	56605272	chr18	56605181	56605272	TXNL1	perfect	50	0.008207000000000004	0.03371431345337843	0	0.17416	0	0	2	Heart_LeftVentricle,Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	4.922,3.867,2.652	0.17416	4.922330695818167	TRUE	Muscle_Skeletal
chr18	58255640	58256774	chr18	58255439	58256774	NEDD4L	perfect	50	0.0069486	0.02719157012301978	0	0.16645	0	0.001515	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	5.866,2.995,1.741	0.16645	5.8658400113853535	TRUE	Muscle_Skeletal
chr19	15249282	15249290	chr19	15247046	15249290	BRD4	perfect	50	0.3754926	0.08874294896531908	0.24281	0.69756	0.35329	0.13526	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Brain_Spinalcord_cervicalc_1	3.629,1.869,1.843	0.69756	3.629216785728684	TRUE	Muscle_Skeletal
chr19	23338941	23339054	chr19	23337830	23340137	ZNF91	perfect	50	0.1022138	0.05440263821221338	0	0.31661	0.09579	0.06646	1	Muscle_Skeletal	Muscle_Skeletal,WholeBlood,Cells_EBV_transformedlymphocytes	3.941,1.708,1.703	0.31661	3.940915496849344	TRUE	Muscle_Skeletal
chr19	29923691	29923733	chr19	29923643	29923754	URI1	perfect	50	0.1572154	0.058578224282072745	0.08867	0.37117	0.13846999999999998	0.04406250000000002	2	Cells_EBV_transformedlymphocytes,Muscle_Skeletal	Muscle_Skeletal,Cells_EBV_transformedlymphocytes,Testis	3.652,3.635,1.856	0.37117	3.6524596404585545	TRUE	Muscle_Skeletal
chr19	34996022	34996291	chr19	34995993	34996291	GRAMD1A	perfect	50	0.020809	0.045460895878563945	0.00364	0.33307	0.01406	0.005917499999999999	1	Muscle_Skeletal	Muscle_Skeletal,Liver,Brain_Substantianigra	6.869,0.487,0.05	0.33307	6.868782367028529	TRUE	Muscle_Skeletal
chr19	35501822	35501878	chr19	35501800	35501911	DMKN	perfect	50	0.1878742	0.21512008091438664	0.00333	0.95238	0.10433500000000001	0.18403499999999998	2	Muscle_Skeletal,WholeBlood	Muscle_Skeletal,WholeBlood,Skin_NotSunExposed_Suprapubic	3.554,3.465,1.844	0.95238	3.553856045192999	TRUE	Muscle_Skeletal
chr19	35501878	35501892	chr19	35501800	35501911	DMKN	perfect	50	0.1878278	0.21503676141619912	0.00333	0.95238	0.10433500000000001	0.18403499999999998	2	Muscle_Skeletal,WholeBlood	Muscle_Skeletal,WholeBlood,Skin_NotSunExposed_Suprapubic	3.555,3.467,1.84	0.95238	3.5554488217027473	TRUE	Muscle_Skeletal
chr19	35501892	35501903	chr19	35501800	35501911	DMKN	perfect	50	0.1866642	0.21317421488107624	0.00333	0.95238	0.10433500000000001	0.18403499999999998	2	Muscle_Skeletal,WholeBlood	Muscle_Skeletal,WholeBlood,Skin_NotSunExposed_Suprapubic	3.592,3.503,1.769	0.95238	3.591971948517182	TRUE	Muscle_Skeletal
chr19	36997440	36997596	chr19	36996316	37005037	ENSG00000291239,ZNF568	perfect	50	0.0300002	0.019700058685295372	0	0.10092	0.027235000000000002	0.024147500000000002	1	Muscle_Skeletal	Muscle_Skeletal,Testis,Brain_Cerebellum	3.6,2.42,1.965	0.10092	3.5999791235615124	TRUE	Muscle_Skeletal
chr19	38173643	38173672	chr19	38173625	38173672	SIPA1L3	perfect	50	0.056775	0.061108872105448006	0	0.29014	0.046704999999999997	0.031169999999999996	2	Heart_AtrialAppendage,Muscle_Skeletal	Muscle_Skeletal,Heart_AtrialAppendage,Heart_LeftVentricle	3.819,3.316,2.48	0.29014	3.8188399157050545	TRUE	Muscle_Skeletal
chr19	57513021	57513065	chr19	57513021	57518404	ENSG00000268107,ZNF773	perfect	50	0.0738214	0.02744368489939248	0.0369	0.17568	0.06578500000000001	0.034095	1	Muscle_Skeletal	Muscle_Skeletal,Adipose_Subcutaneous,Breast_MammaryTissue	3.712,1.899,1.62	0.17568	3.7115496834120423	TRUE	Muscle_Skeletal
chr2	3274338	3274419	chr2	3274338	3274419	EIPR1	perfect	50	0.0539748	0.011556842524792709	0.03963	0.12086	0.054985000000000006	0.009144999999999993	1	Muscle_Skeletal	Muscle_Skeletal,Brain_Substantianigra,Brain_Amygdala	5.787,0.961,0.809	0.12086	5.787497740538754	TRUE	Muscle_Skeletal
chr2	8726895	8726943	chr2	8726886	8726943	KIDINS220	perfect	50	0.0207274	0.02117654235618424	0.00258	0.10477	0.011425000000000001	0.0183475	1	Muscle_Skeletal	Muscle_Skeletal,Brain_FrontalCortex_BA9,Brain_CerebellarHemisphere	3.969,2.347,2.148	0.10477	3.968664883361226	TRUE	Muscle_Skeletal
chr2	24768078	24768120	chr2	24767770	24768135	NCOA1	perfect	50	0.5864878	0.05660808225592771	0.46672	0.76608	0.5824400000000001	0.06220249999999994	1	Muscle_Skeletal	Muscle_Skeletal,Cells_EBV_transformedlymphocytes,Cells_Culturedfibroblasts	3.173,1.807,1.524	0.76608	3.1725540389807856	TRUE	Muscle_Skeletal
chr2	65242048	65242063	chr2	65241971	65242063	ACTR2	perfect	50	0.0083564	0.03162165815270495	0	0.21599	0	0.002675	1	Muscle_Skeletal	Muscle_Skeletal,Brain_CerebellarHemisphere,Brain_FrontalCortex_BA9	6.566,1.445,0.773	0.21599	6.566183183605088	TRUE	Muscle_Skeletal
chr2	71453998	71454086	chr2	71453080	71454470	DYSF,ENSG00000289327	perfect	50	0.0498894	0.0651598807458725	0	0.30623	0.025255	0.07513249999999999	1	Muscle_Skeletal	Muscle_Skeletal,Artery_Tibial,Bladder	3.934,2.282,1.855	0.30623	3.93402500228237	TRUE	Muscle_Skeletal
chr2	71549349	71549391	chr2	71549349	71549391	DYSF	perfect	50	0.0479474	0.06841136702332441	0	0.35526	0.024005	0.0639725	1	Muscle_Skeletal	Muscle_Skeletal,Artery_Tibial,Bladder	4.492,1.953,1.795	0.35526	4.492127746770851	TRUE	Muscle_Skeletal
chr2	86239921	86240071	chr2	86239921	86240071	REEP1	perfect	50	0.0039910000000000015	0.02391775237290136	0	0.16821	0	0	1	Muscle_Skeletal	Muscle_Skeletal,Heart_AtrialAppendage,Heart_LeftVentricle	6.866,0.679,0.298	0.16821	6.865987967416994	TRUE	Muscle_Skeletal
chr2	95259075	95259144	chr2	95259075	95259236	ZNF892	perfect	50	0.05027620000000001	0.08731439198969787	0	0.375	0	0.0962575	1	Muscle_Skeletal	Muscle_Skeletal,Esophagus_Muscularis,Heart_AtrialAppendage	3.719,1.908,1.878	0.375	3.719018051895887	TRUE	Muscle_Skeletal
chr2	96606969	96607047	chr2	96606969	96607047	KANSL3	perfect	50	0.017761600000000002	0.06859838114231954	0	0.43559	0	0	1	Muscle_Skeletal	Muscle_Skeletal,Brain_Cerebellum,Brain_CerebellarHemisphere	6.091,2.223,1.455	0.43559	6.090936739937647	TRUE	Muscle_Skeletal
chr2	98581575	98581753	chr2	98581575	98582164	INPP4A	perfect	50	0.030389	0.027803739746256276	0.00539	0.18378	0.02419	0.015950000000000002	1	Muscle_Skeletal	Muscle_Skeletal,Cells_Culturedfibroblasts,Artery_Tibial	5.517,2.674,1.255	0.18378	5.516919716551937	TRUE	Muscle_Skeletal
chr2	108680968	108681112	chr2	108680968	108681160	LIMS1	perfect	50	0.016035000000000004	0.03225691757798088	0	0.16214	0	0.022985000000000002	1	Muscle_Skeletal	Muscle_Skeletal,Brain_CerebellarHemisphere,Heart_LeftVentricle	4.529,2.732,2.43	0.16214	4.5294160437615325	TRUE	Muscle_Skeletal
chr2	110532513	110532573	chr2	110532495	110532573	RGPD6	perfect	50	0.0180806	0.07238607793784997	0	0.4	0	0	2	Muscle_Skeletal,WholeBlood	WholeBlood,Muscle_Skeletal,Testis	5.276,3.381,2.63	0.26279	3.380614159121942	TRUE	Muscle_Skeletal
chr2	112095227	112095299	chr2	112095188	112095299	TMEM87B	perfect	50	0.024086200000000002	0.03521397802763291	0	0.14747	0	0.0407425	1	Muscle_Skeletal	Muscle_Skeletal,Brain_Cerebellum,Brain_CerebellarHemisphere	3.504,2.505,2.49	0.14747	3.5038302092191618	TRUE	Muscle_Skeletal
chr2	127060595	127060640	chr2	127060586	127060640	BIN1	perfect	50	0.1118664	0.13971889536304452	0.00578	0.96809	0.08376	0.06196	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,WholeBlood	6.128,1.455,1.429	0.96809	6.1281875853312116	TRUE	Muscle_Skeletal
chr2	127485907	127486033	chr2	127485873	127486033	IWS1	perfect	50	0.1388358	0.10941933150266363	0.02481	0.5133	0.1005	0.08847000000000002	2	Heart_LeftVentricle,Muscle_Skeletal	Heart_LeftVentricle,Muscle_Skeletal,Heart_AtrialAppendage	3.422,3.272,2.772	0.49689	3.272312077608368	TRUE	Muscle_Skeletal
chr2	174757945	174758020	chr2	174757945	174758020	CHRNA1	perfect	50	0.0056732000000000015	0.04011558191027521	0	0.28366	0	0	1	Muscle_Skeletal	Muscle_Skeletal,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	0.28366	6.929646455628168	TRUE	Muscle_Skeletal
chr2	188582340	188582565	chr2	188582340	188582565	GULP1	perfect	50	0.0931398	0.07273486398375055	0	0.34774	0.08185999999999999	0.09456	1	Muscle_Skeletal	Muscle_Skeletal,Brain_FrontalCortex_BA9,Brain_Anteriorcingulatecortex_BA24	3.5,2.249,1.55	0.34774	3.500387380347331	TRUE	Muscle_Skeletal
chr2	196713356	196713683	chr2	196713098	196713683	CCDC150	perfect	50	0.02184	0.06379884980730215	0	0.33333	0	0	2	Kidney_Cortex,Muscle_Skeletal	Muscle_Skeletal,Kidney_Cortex,Brain_Anteriorcingulatecortex_BA24	4.882,3.749,1.748	0.33333	4.882376421217992	TRUE	Muscle_Skeletal
chr2	197785982	197786003	chr2	197785982	197786574	BOLL	perfect	50	0.016954800000000003	0.11846816617512892	0	0.83784	0	0	1	Muscle_Skeletal	Muscle_Skeletal,Testis,Adipose_Subcutaneous	6.929,-0.06,-0.143	0.83784	6.929162715209951	TRUE	Muscle_Skeletal
chr2	207581824	207581946	chr2	207581352	207582160	METTL21A	perfect	50	0.1123778	0.03999040820149813	0.04878	0.28131	0.10363	0.033057500000000004	1	Muscle_Skeletal	Muscle_Skeletal,Heart_AtrialAppendage,Heart_LeftVentricle	4.224,2.442,2.01	0.28131	4.224317970169443	TRUE	Muscle_Skeletal
chr2	217829843	217829882	chr2	217829843	217829882	TNS1	perfect	50	0.1053722	0.0961633814070234	0	0.64365000000000006	0.09432	0.09225499999999999	1	Muscle_Skeletal	Muscle_Skeletal,Artery_Tibial,Brain_Spinalcord_cervicalc_1	5.598,1.195,1.102	0.64365000000000006	5.597534031396761	TRUE	Muscle_Skeletal
chr2	219399865	219399925	chr2	219399865	219400022	DNPEP	perfect	50	0.1421658	0.06187030431046373	0.04196	0.38745	0.13282	0.0636575	2	Muscle_Skeletal,Testis	Testis,Muscle_Skeletal,Heart_LeftVentricle	3.964,3.046,1.764	0.33064	3.0462788586628067	TRUE	Muscle_Skeletal
chr2	227342744	227342819	chr2	227342744	227342819	MFF	perfect	50	0.1083416	0.08837834378652375	0.03775	0.64702	0.08821499999999999	0.0295425	1	Muscle_Skeletal	Muscle_Skeletal,Heart_AtrialAppendage,Heart_LeftVentricle	6.095,1.935,1.841	0.64702	6.095140245003546	TRUE	Muscle_Skeletal
chr2	227532137	227532209	chr2	227532137	227532209	AGFG1	perfect	50	0.0102828	0.030287578449366515	0	0.15896	0.00182	0.003495	2	Heart_LeftVentricle,Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Testis	4.909,3.51,2.109	0.15896	4.908850677796913	TRUE	Muscle_Skeletal
chr2	232574073	232574136	chr2	232572015	232574341	EIF4E2	perfect	50	0.005761	0.023464589669699047	0	0.13965	0	0	1	Muscle_Skeletal	Muscle_Skeletal,Heart_AtrialAppendage,Heart_LeftVentricle	5.706,2.631,2.608	0.13965	5.70600218817793	TRUE	Muscle_Skeletal
chr2	232574308	232574341	chr2	232572015	232574341	EIF4E2	perfect	50	0.005761	0.023464589669699047	0	0.13965	0	0	1	Muscle_Skeletal	Muscle_Skeletal,Heart_AtrialAppendage,Heart_LeftVentricle	5.706,2.631,2.608	0.13965	5.70600218817793	TRUE	Muscle_Skeletal
chr2	232580943	232581124	chr2	232580903	232583644	EIF4E2,ENSG00000237126	perfect	50	0.005761	0.023464589669699047	0	0.13965	0	0	1	Muscle_Skeletal	Muscle_Skeletal,Heart_AtrialAppendage,Heart_LeftVentricle	5.706,2.631,2.608	0.13965	5.70600218817793	TRUE	Muscle_Skeletal
chr2	233273990	233274041	chr2	233273990	233274041	ATG16L1	perfect	50	0.0605328	0.1258284640105938	0	0.61151	0	0.05762	2	Heart_LeftVentricle,Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	4.379,3.506,2.138	0.61151	4.378796199511836	TRUE	Muscle_Skeletal
